SpatialDim,ParentLocationCode,TimeDim,TimeDimensionValue,SPIRITS_PERCENT,BEER_PERCENT,WINE_PERCENT,OTHER_ALCOHOL_PERCENT,SPIRITS_PER_CAPITA,BEER_PER_CAPITA,WINE_PER_CAPITA,OTHER_ALCOHOL_PER_CAPITA,ALL_ALCOHOLS_PER_CAPITA,PercentHouseholdExp,SPIRITS_PRICE,BEER_PRICE,WINE_PRICE,FEMALE_L_PER_CAPITA,MALE_L_PER_CAPITA,BOTH_SEX_L_PER_CAPITA,Most_Popular_Type_of_Spirit
UZB,EUR,2006,2006,0,0,0,0,2.54,0.95,0.42000000000000004,0,3.8899999999999997,0,0,0,0,0,0,0,Vodka
UZB,EUR,2007,2007,0,0,0,0,2.63,0.96,0.41000000000000003,0,4.01,0,0,0,0,0,0,0,Vodka
UZB,EUR,2008,2008,0,0,0,0,2.68,1.11,0.41000000000000003,0,4.2,0,0,0,0,0,0,0,Vodka
UZB,EUR,2009,2009,0,0,0,0,2.8099999999999996,1.3199999999999998,0.21000000000000002,0,4.34,0,0,0,0,0,0,0,Vodka
UZB,EUR,2010,2010,0,0,0,0,2.8,1.49,0.22999999999999998,0,4.52,0,0,0,0,0,0,0,Vodka
UZB,EUR,2011,2011,0,0,0,0,2.75,1.59,0.26,0,4.6,0,0,0,0,0,0,0,Vodka
UZB,EUR,2012,2012,0,0,0,0,0.83,0.56,0.13,0,1.52,0,0,0,0,0,0,0,Vodka
UZB,EUR,2013,2013,0,0,0,0,0.92,0.5,0.13,0,1.56,0,0,0,0,0,0,0,Vodka
UZB,EUR,2014,2014,0,0,0,0,0.92,0.45,0.13,0,1.51,0,0,0,0,0,0,0,Vodka
UZB,EUR,2015,2015,0,0,0,0,0.91,0.55,0.14,0,1.61,0,0,0,0,0,0,0,Vodka
VCT,AMR,1990,1990,0,0,0,0,5.97,0.08,0.13,0,6.18,0,0,0,0,0,0,0,Rum
VCT,AMR,1991,1991,0,0,0,0,5.74,0.19,0.18,0,6.11,0,0,0,0,0,0,0,Rum
VCT,AMR,1992,1992,0,0,0,0,6.04,0.26,0.17,0,6.47,0,0,0,0,0,0,0,Rum
VCT,AMR,1993,1993,0,0,0,0,5.47,0.37,0.14,0,5.97,0,0,0,0,0,0,0,Rum
VCT,AMR,1994,1994,0,0,0,0,5.47,0.37,0.14,0,5.97,0,0,0,0,0,0,0,Rum
VCT,AMR,1995,1995,0,0,0,0,5.81,0.15,0.15,0,6.12,0,0,0,0,0,0,0,Rum
VCT,AMR,1996,1996,0,0,0,0,5.15,0.41,0.18,0,5.74,0,0,0,0,0,0,0,Rum
VCT,AMR,1997,1997,0,0,0,0,5.37,0.45,0.16,0,5.98,0,0,0,0,0,0,0,Rum
VCT,AMR,1998,1998,0,0,0,0,5.44,0.56,0.19,0,6.19,0,0,0,0,0,0,0,Rum
VCT,AMR,1999,1999,0,0,0,0,6.02,0.57,0.14,0,6.73,0,0,0,0,0,0,0,Rum
VCT,AMR,2000,2000,0,0,0,0,5.5,3.92,0.16,0,9.6,0,0,0,0,0,0,0,Rum
VCT,AMR,2001,2001,0,0,0,0,5.34,3.94,0.14,0,9.46,0,0,0,0,0,0,0,Rum
VCT,AMR,2002,2002,0,0,0,0,5.64,3.84,0.38,0,9.88,0,0,0,0,0,0,0,Rum
VCT,AMR,2003,2003,0,0,0,0,6.26,3.68,0.24,0,10.2,0,0,0,0,0,0,0,Rum
VCT,AMR,2004,2004,0,0,0,0,6.3,4.06,0.28,0,10.84,0,0,0,0,0,0,0,Rum
VCT,AMR,2005,2005,0,0,0,0,6.64,4.86,0.38,0,12.07,0,0,0,0,0,0,0,Rum
VCT,AMR,2006,2006,0,0,0,0,5.9,5.18,0.54,0,11.85,0,0,0,0,0,0,0,Rum
VCT,AMR,2007,2007,0,0,0,0,6,4.94,0.58,0,11.77,0,0,0,0,0,0,0,Rum
VCT,AMR,2008,2008,0,0,0,0,8.2,4.74,0.64,0,13.83,0,0,0,0,0,0,0,Rum
VCT,AMR,2009,2009,0,0,0,0,8,4.58,0.84,0,13.69,0,0,0,0,0,0,0,Rum
VCT,AMR,2010,2010,0,0,0,0,8.44,4.64,0.66,0,13.99,0,0,0,0,0,0,0,Rum
VCT,AMR,2011,2011,0,0,0,0,8.52,4.7,0.6,0,14.04,0,0,0,0,0,0,0,Rum
VCT,AMR,2012,2012,0,0,0,0,8.29,4.68,0.66,0,13.86,0,42.61,2.69,0,0,0,0,Rum
VCT,AMR,2013,2013,0,0,0,0,8.32,4.82,0.51,0,13.96,0,0,0,0,0,0,0,Rum
VCT,AMR,2014,2014,0,0,0,0,8.25,4.98,0.45,0,14,0,0,0,0,0,0,0,Rum
VCT,AMR,2015,2015,0,0,0,0,4.21,2.6,0.27,0,7.25,0,0,0,0,0,0,0,Rum
VEN,AMR,1961,1961,0,0,0,0,2.36,2.54,0.03,0,4.93,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1962,1962,0,0,0,0,2.34,2.53,0.05,0,4.92,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1963,1963,0,0,0,0,2.42,2.46,0.05,0,4.93,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1964,1964,0,0,0,0,2.81,2.51,0.06,0,5.38,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1965,1965,0,0,0,0,3.03,2.65,0.08,0,5.76,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1966,1966,0,0,0,0,2.99,2.87,0.1,0,5.96,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1967,1967,0,0,0,0,2.99,2.87,0.1,0,5.96,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1968,1968,0,0,0,0,3,2.96,0.13,0,6.09,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1969,1969,0,0,0,0,2.65,3.16,0.09,0,5.9,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1970,1970,0,0,0,0,2.63,3.83,0.13,0,6.59,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1971,1971,0,0,0,0,2.54,3.24,0.11,0,5.89,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1972,1972,0,0,0,0,2.67,3.02,0.13,0,6,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1973,1973,0,0,0,0,2.37,3.13,0.11,0,5.61,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1974,1974,0,0,0,0,2.97,2.98,0.15,0,6.1,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1975,1975,0,0,0,0,4.01,2.66,0.2,0,6.88,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1976,1976,0,0,0,0,4.05,4.17,0.3,0,8.54,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1977,1977,0,0,0,0,4.36,4.55,0.33,0,9.25,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1978,1978,0,0,0,0,4.17,4.91,0.39,0,9.49,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1979,1979,0,0,0,0,4.23,5.23,0.23,0,9.71,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1980,1980,0,0,0,0,4.3,5.57,0.33,0,10.2,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1981,1981,0,0,0,0,3.51,5.83,0.32,0,9.67,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1982,1982,0,0,0,0,3.47,5.23,0.27,0,8.98,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1983,1983,0,0,0,0,3.25,5.34,0.12,0,8.72,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1984,1984,0,0,0,0,3.63,5.27,0.12,0,9.01,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1985,1985,0,0,0,0,3.75,4.04,0.14,0,7.95,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1986,1986,0,0,0,0,3.7,4.49,0.13,0,8.34,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1987,1987,0,0,0,0,3.88,5.14,0.14,0,9.16,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1988,1988,0,0,0,0,3.83,5.78,0.11,0,9.72,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1989,1989,0,0,0,0,3.55,4.24,0.08,0,7.88,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1990,1990,0,0,0,0,3.67,5.06,0.12,0,8.85,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1991,1991,0,0,0,0,3.65,5.52,0.12,0,9.29,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1992,1992,0,0,0,0,3.31,6.06,0.1,0,9.47,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1993,1993,0,0,0,0,3.13,6.03,0.09,0,9.25,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1994,1994,0,0,0,0,2.64,5.72,0.05,0,8.41,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1995,1995,0,0,0,0,2.63,5.56,0.05,0,8.24,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1996,1996,0,0,0,0,2.61,5.75,0.05,0,8.41,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1997,1997,0,0,0,0,2.13,5.67,0.05,0,7.85,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1998,1998,0,0,0,0,1.81,5.94,0.02,0,7.77,0,0,0,0,0,0,0,Liqueur
VEN,AMR,1999,1999,0,0,0,0,1.65,5.63,0.02,0,7.3,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2000,2000,0,0,0,0,4.63,11.2,0.22,0,16.049999999999997,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2001,2001,0,0,0,0,3.8899999999999997,12.02,0.22,0,16.130000000000003,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2002,2002,0,0,0,0,3.38,10.32,0.12,0,13.809999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2003,2003,0,0,0,0,3.75,8.79,0.08,0,12.629999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2004,2004,0,0,0,0,3.05,11.879999999999999,0.14,0,15.129999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2005,2005,0,0,0,0,3.23,12.32,0.22,0,15.83,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2006,2006,0,0,0,0,3.45,12.73,0.28,0,16.52,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2007,2007,0,0,0,0,3.41,13.68,0.22,0,17.39,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2008,2008,0,0,0,0,3.36,12.7,0.18,0,16.33,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2009,2009,0,0,0,0,3.3099999999999996,11.55,0.2,0,15.149999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2010,2010,0,0,0,0,3.29,10.879999999999999,0.12,0,14.399999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2011,2011,0,0,0,0,3.1100000000000003,10.02,0.18,0,13.440000000000001,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2012,2012,0,0,0,0,3.3099999999999996,9.690000000000001,0.2,0,13.350000000000001,0,67.25,0.56,4.45,0,0,0,Liqueur
VEN,AMR,2013,2013,0,0,0,0,3.3,9.83,0.09,0,13.370000000000001,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2014,2014,0,0,0,0,2.77,9.850000000000001,0.11,0,12.879999999999999,0,0,0,0,0,0,0,Liqueur
VEN,AMR,2015,2015,0,0,0,0,1.22,4.7,0.01,0,5.98,0,0,0,0,0,0,0,Liqueur
VNM,WPR,1961,1961,0,0,0,0,0.48,0.19,0,0,0.67,0,0,0,0,0,0,0,0
VNM,WPR,1962,1962,0,0,0,0,0.51,0.19,0,0,0.71,0,0,0,0,0,0,0,0
VNM,WPR,1963,1963,0,0,0,0,0.53,0.2,0,0,0.73,0,0,0,0,0,0,0,0
VNM,WPR,1964,1964,0,0,0,0,0.55,0.21,0,0,0.76,0,0,0,0,0,0,0,0
VNM,WPR,1965,1965,0,0,0,0,0.57,0.24,0,0,0.81,0,0,0,0,0,0,0,0
VNM,WPR,1966,1966,0,0,0,0,0.55,0.24,0,0,0.8,0,0,0,0,0,0,0,0
VNM,WPR,1967,1967,0,0,0,0,0.59,0.26,0,0,0.86,0,0,0,0,0,0,0,0
VNM,WPR,1968,1968,0,0,0,0,0.58,0.24,0,0,0.82,0,0,0,0,0,0,0,0
VNM,WPR,1969,1969,0,0,0,0,0.59,0.26,0,0,0.85,0,0,0,0,0,0,0,0
VNM,WPR,1970,1970,0,0,0,0,0.57,0.28,0,0,0.85,0,0,0,0,0,0,0,0
VNM,WPR,1971,1971,0,0,0,0,0.55,0.27,0,0,0.82,0,0,0,0,0,0,0,0
VNM,WPR,1972,1972,0,0,0,0,0.59,0.21,0,0,0.81,0,0,0,0,0,0,0,0
VNM,WPR,1973,1973,0,0,0,0,0.56,0.21,0,0,0.77,0,0,0,0,0,0,0,0
VNM,WPR,1974,1974,0,0,0,0,0.57,0.14,0,0,0.71,0,0,0,0,0,0,0,0
VNM,WPR,1975,1975,0,0,0,0,0.54,0.13,0,0,0.66,0,0,0,0,0,0,0,0
VNM,WPR,1976,1976,0,0,0,0,0.52,0.14,0,0,0.66,0,0,0,0,0,0,0,0
VNM,WPR,1977,1977,0,0,0,0,0.51,0.13,0,0,0.64,0,0,0,0,0,0,0,0
VNM,WPR,1978,1978,0,0,0,0,0.52,0.12,0,0,0.64,0,0,0,0,0,0,0,0
VNM,WPR,1979,1979,0,0,0,0,0.56,0.14,0,0,0.7,0,0,0,0,0,0,0,0
VNM,WPR,1980,1980,0,0,0,0,0.08,0.09,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1981,1981,0,0,0,0,0.08,0.09,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1982,1982,0,0,0,0,0.08,0.08,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1983,1983,0,0,0,0,0.08,0.08,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1984,1984,0,0,0,0,0.04,0.13,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1985,1985,0,0,0,0,0.05,0.12,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1986,1986,0,0,0,0,0.05,0.12,0,0,0.17,0,0,0,0,0,0,0,0
VNM,WPR,1987,1987,0,0,0,0,0.05,0.11,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1988,1988,0,0,0,0,0.04,0.12,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1989,1989,0,0,0,0,0.03,0.13,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1990,1990,0,0,0,0,0.02,0.14,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1991,1991,0,0,0,0,0.01,0.15,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1992,1992,0,0,0,0,0.02,0.19,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1993,1993,0,0,0,0,0.02,0.16,0,0,0.16,0,0,0,0,0,0,0,0
VNM,WPR,1994,1994,0,0,0,0,0.02,0.34,0,0,0.32,0,0,0,0,0,0,0,0
VNM,WPR,1995,1995,0,0,0,0,0.02,0.31,0,0,0.31,0,0,0,0,0,0,0,0
VNM,WPR,1996,1996,0,0,0,0,0.02,0.6,0,0,0.63,0,0,0,0,0,0,0,0
VNM,WPR,1997,1997,0,0,0,0,0.02,0.58,0,0,0.62,0,0,0,0,0,0,0,0
VNM,WPR,1998,1998,0,0,0,0,0.02,0.64,0,0,0.61,0,0,0,0,0,0,0,0
VNM,WPR,1999,1999,0,0,0,0,0.01,0.6,0,0,0.6,0,0,0,0,0,0,0,0
VNM,WPR,2000,2000,0,0,0,0,0.92,1.97,0,0,2.88,0,0,0,0,0,0,0,0
VNM,WPR,2001,2001,0,0,0,0,1.05,2.15,0.02,0,3.2,0,0,0,0,0,0,0,0
VNM,WPR,2002,2002,0,0,0,0,1.1,2.33,0.02,0,3.4399999999999995,0,0,0,0,0,0,0,0
VNM,WPR,2003,2003,0,0,0,0,1.1,2.65,0.02,0,3.77,0,0,0,0,0,0,0,0
VNM,WPR,2004,2004,0,0,0,0,1.77,2.69,0.02,0,4.48,0,0,0,0,0,0,0,0
VNM,WPR,2005,2005,0,0,0,0,1.54,2.34,0.02,0,3.9000000000000004,0,0,0,0,0,0,0,0
VNM,WPR,2006,2006,0,0,0,0,1.47,2.44,0.02,0,3.9200000000000004,0,0,0,0,0,0,0,0
VNM,WPR,2007,2007,0,0,0,0,1.87,2.63,0.02,0,4.529999999999999,0,0,0,0,0,0,0,0
VNM,WPR,2008,2008,0,0,0,0,2.2,3.07,0.02,0,5.3100000000000005,0,0,0,0,0,0,0,0
VNM,WPR,2009,2009,0,0,0,0,2.4,3.34,0.02,0,5.77,0,0,0,0,0,0,0,0
VNM,WPR,2010,2010,0,0,0,0,2.1799999999999997,3.8899999999999997,0.04,0,6.11,0,0,0,0,0,0,0,0
VNM,WPR,2011,2011,0,0,0,0,2.09,4.18,0.04,0,6.3100000000000005,0,0,0,0,0,0,0,0
VNM,WPR,2012,2012,0,0,0,0,2.06,4.51,0.04,0,6.62,0,36.52,0.57,0,0,0,0,0
VNM,WPR,2013,2013,0,0,0,0,2.02,4.6,0.04,0,6.66,0,0,0,0,0,0,0,0
VNM,WPR,2014,2014,0,0,0,0,1.97,4.8100000000000005,0.04,0,6.83,0,0,0,0,0,0,0,0
VNM,WPR,2015,2015,0,0,0,0,0.23,2.67,0.02,0,2.92,0,0,0,0,0,0,0,0
VUT,WPR,1961,1961,0,0,0,0,0.31,1.43,2.28,0,4.02,0,0,0,0,0,0,0,0
VUT,WPR,1962,1962,0,0,0,0,0.3,1.38,2.99,0,4.67,0,0,0,0,0,0,0,0
VUT,WPR,1963,1963,0,0,0,0,0.35,1.5,2.98,0,4.83,0,0,0,0,0,0,0,0
VUT,WPR,1964,1964,0,0,0,0,0.39,1.35,1.9,0,3.64,0,0,0,0,0,0,0,0
VUT,WPR,1965,1965,0,0,0,0,0.4,0.91,2.92,0,4.23,0,0,0,0,0,0,0,0
VUT,WPR,1966,1966,0,0,0,0,0.39,1.32,2.46,0,4.17,0,0,0,0,0,0,0,0
VUT,WPR,1967,1967,0,0,0,0,0.26,1.67,3.18,0,5.11,0,0,0,0,0,0,0,0
VUT,WPR,1968,1968,0,0,0,0,0.48,1.39,2.87,0,4.74,0,0,0,0,0,0,0,0
VUT,WPR,1969,1969,0,0,0,0,0.4,1.43,2.05,0,3.88,0,0,0,0,0,0,0,0
VUT,WPR,1970,1970,0,0,0,0,0.36,1.24,1.58,0,3.18,0,0,0,0,0,0,0,0
VUT,WPR,1971,1971,0,0,0,0,0.43,1.43,1.26,0,3.12,0,0,0,0,0,0,0,0
VUT,WPR,1972,1972,0,0,0,0,0.28,1.6,1.04,0,2.92,0,0,0,0,0,0,0,0
VUT,WPR,1973,1973,0,0,0,0,0.29,1.69,1.51,0,3.49,0,0,0,0,0,0,0,0
VUT,WPR,1974,1974,0,0,0,0,0.17,1.88,1.46,0,3.51,0,0,0,0,0,0,0,0
VUT,WPR,1975,1975,0,0,0,0,0.18,0.98,0.58,0,1.74,0,0,0,0,0,0,0,0
VUT,WPR,1976,1976,0,0,0,0,0.74,1.11,0.62,0,2.46,0,0,0,0,0,0,0,0
VUT,WPR,1977,1977,0,0,0,0,0.72,1.16,0.65,0,2.52,0,0,0,0,0,0,0,0
VUT,WPR,1978,1978,0,0,0,0,0.69,1.26,0.68,0,2.63,0,0,0,0,0,0,0,0
VUT,WPR,1979,1979,0,0,0,0,0.67,1.59,0.67,0,2.93,0,0,0,0,0,0,0,0
VUT,WPR,1980,1980,0,0,0,0,0.58,1.28,0.69,0,2.55,0,0,0,0,0,0,0,0
VUT,WPR,1981,1981,0,0,0,0,0.45,1.06,0.68,0,2.2,0,0,0,0,0,0,0,0
VUT,WPR,1982,1982,0,0,0,0,0.41,0.84,0.83,0,2.1,0,0,0,0,0,0,0,0
VUT,WPR,1983,1983,0,0,0,0,0.4,1.01,0.78,0,2.2,0,0,0,0,0,0,0,0
VUT,WPR,1984,1984,0,0,0,0,0.39,0.97,0.88,0,2.26,0,0,0,0,0,0,0,0
VUT,WPR,1985,1985,0,0,0,0,0.31,0.93,0.9,0,2.16,0,0,0,0,0,0,0,0
VUT,WPR,1986,1986,0,0,0,0,0.21,0.89,0.64,0,1.74,0,0,0,0,0,0,0,0
VUT,WPR,1987,1987,0,0,0,0,0.18,0.67,0.58,0,1.44,0,0,0,0,0,0,0,0
VUT,WPR,1988,1988,0,0,0,0,0.18,0.96,0.53,0,1.67,0,0,0,0,0,0,0,0
VUT,WPR,1989,1989,0,0,0,0,0.54,0.65,0.55,0,1.76,0,0,0,0,0,0,0,0
VUT,WPR,1990,1990,0,0,0,0,0.67,0.51,0.35,0,1.53,0,0,0,0,0,0,0,0
VUT,WPR,1991,1991,0,0,0,0,0.65,0.43,0.5,0,1.58,0,0,0,0,0,0,0,0
VUT,WPR,1992,1992,0,0,0,0,0.63,0.41,0.41,0,1.46,0,0,0,0,0,0,0,0
VUT,WPR,1993,1993,0,0,0,0,0.63,0.4,0.36,0,1.39,0,0,0,0,0,0,0,0
VUT,WPR,1994,1994,0,0,0,0,0.64,0.26,0.81,0,1.72,0,0,0,0,0,0,0,0
VUT,WPR,1995,1995,0,0,0,0,0.6,0.18,0.69,0,1.47,0,0,0,0,0,0,0,0
VUT,WPR,1996,1996,0,0,0,0,0.62,0.18,0.43,0,1.23,0,0,0,0,0,0,0,0
VUT,WPR,1997,1997,0,0,0,0,0.61,0.2,0.61,0,1.43,0,0,0,0,0,0,0,0
VUT,WPR,1998,1998,0,0,0,0,0.52,0.22,0.6,0,1.34,0,0,0,0,0,0,0,0
VUT,WPR,1999,1999,0,0,0,0,0.49,0.18,0.48,0,1.15,0,0,0,0,0,0,0,0
VUT,WPR,2000,2000,0,0,0,0,1.02,0.92,0.48,0,2.42,0,0,0,0,0,0,0,0
VUT,WPR,2001,2001,0,0,0,0,0.68,0.8,0.32,0,1.82,0,0,0,0,0,0,0,0
VUT,WPR,2002,2002,0,0,0,0,1.06,1.04,0.38,0,2.48,0,0,0,0,0,0,0,0
VUT,WPR,2003,2003,0,0,0,0,1.02,1.02,0.36,0,2.4,0,0,0,0,0,0,0,0
VUT,WPR,2004,2004,0,0,0,0,0.38,0.98,0.34,0,1.7,0,0,0,0,0,0,0,0
VUT,WPR,2005,2005,0,0,0,0,0.38,0.94,0.44,0,1.76,0,0,0,0,0,0,0,0
VUT,WPR,2006,2006,0,0,0,0,0.72,0.92,0.36,0,2,0,0,0,0,0,0,0,0
VUT,WPR,2007,2007,0,0,0,0,0.78,0.9,0.36,0,2.02,0,0,0,0,0,0,0,0
VUT,WPR,2008,2008,0,0,0,0,1.14,0.66,0.56,0,2.36,0,0,0,0,0,0,0,0
VUT,WPR,2009,2009,0,0,0,0,0.56,0.64,0.46,0,1.66,0,0,0,0,0,0,0,0
VUT,WPR,2010,2010,0,0,0,0,0.76,0.68,0.38,0,1.82,0,0,0,0,0,0,0,0
VUT,WPR,2011,2011,0,0,0,0,0.62,0.74,0.34,0,1.7,0,0,0,0,0,0,0,0
VUT,WPR,2012,2012,0,0,0,0,0.31,0.49,0.24,0,1.04,0,0,0,0,0,0,0,0
VUT,WPR,2013,2013,0,0,0,0,0.31,0.47,0.2,0,0.98,0,0,0,0,0,0,0,0
VUT,WPR,2014,2014,0,0,0,0,0.31,0.34,0.22,0,0.86,0,0,0,0,0,0,0,0
VUT,WPR,2015,2015,0,0,0,0,0.31,0.33,0.22,0,0.85,0,0,0,0,0,0,0,0
WSM,WPR,1961,1961,0,0,0,0,0.33,0.28,0,0,0.61,0,0,0,0,0,0,0,0
WSM,WPR,1962,1962,0,0,0,0,0.05,0.29,0,0,0.34,0,0,0,0,0,0,0,0
WSM,WPR,1963,1963,0,0,0,0,0.05,0.31,0,0,0.36,0,0,0,0,0,0,0,0
WSM,WPR,1964,1964,0,0,0,0,0.16,0.32,0,0,0.48,0,0,0,0,0,0,0,0
WSM,WPR,1965,1965,0,0,0,0,0.17,0.63,0,0,0.8,0,0,0,0,0,0,0,0
WSM,WPR,1966,1966,0,0,0,0,0.24,0.47,0.02,0,0.73,0,0,0,0,0,0,0,0
WSM,WPR,1967,1967,0,0,0,0,0.47,0.4,0.01,0,0.88,0,0,0,0,0,0,0,0
WSM,WPR,1968,1968,0,0,0,0,0.11,0.4,0.01,0,0.53,0,0,0,0,0,0,0,0
WSM,WPR,1969,1969,0,0,0,0,0.11,0.59,0.01,0,0.72,0,0,0,0,0,0,0,0
WSM,WPR,1970,1970,0,0,0,0,0.13,0.58,0.11,0,0.82,0,0,0,0,0,0,0,0
WSM,WPR,1971,1971,0,0,0,0,0.14,0.85,0.01,0,1.01,0,0,0,0,0,0,0,0
WSM,WPR,1972,1972,0,0,0,0,0.26,0.78,0.03,0,1.07,0,0,0,0,0,0,0,0
WSM,WPR,1973,1973,0,0,0,0,0.19,1.14,0.01,0,1.34,0,0,0,0,0,0,0,0
WSM,WPR,1974,1974,0,0,0,0,0.28,1.2,0.04,0,1.52,0,0,0,0,0,0,0,0
WSM,WPR,1975,1975,0,0,0,0,0.04,1.2,0.02,0,1.26,0,0,0,0,0,0,0,0
WSM,WPR,1976,1976,0,0,0,0,0.79,1.64,0.02,0,2.45,0,0,0,0,0,0,0,0
WSM,WPR,1977,1977,0,0,0,0,0.2,1.6,0.02,0,2.14,0,0,0,0,0,0,0,0
WSM,WPR,1978,1978,0,0,0,0,0.29,1.35,0.06,0,1.69,0,0,0,0,0,0,0,0
WSM,WPR,1979,1979,0,0,0,0,0.4,1.24,0.06,0,1.7,0,0,0,0,0,0,0,0
WSM,WPR,1980,1980,0,0,0,0,0.25,0.58,0.06,0,0.89,0,0,0,0,0,0,0,0
WSM,WPR,1981,1981,0,0,0,0,0.09,0.49,0.02,0,0.6,0,0,0,0,0,0,0,0
WSM,WPR,1982,1982,0,0,0,0,0.05,1.12,0.02,0,1.19,0,0,0,0,0,0,0,0
WSM,WPR,1983,1983,0,0,0,0,0.14,1.88,0.02,0,2.05,0,0,0,0,0,0,0,0
WSM,WPR,1984,1984,0,0,0,0,0.13,1.56,0,0,1.7,0,0,0,0,0,0,0,0
WSM,WPR,1985,1985,0,0,0,0,0.1,1.63,0.01,0,1.74,0,0,0,0,0,0,0,0
WSM,WPR,1986,1986,0,0,0,0,0.1,1.51,0.03,0,1.63,0,0,0,0,0,0,0,0
WSM,WPR,1987,1987,0,0,0,0,0.01,3.11,0.02,0,3.14,0,0,0,0,0,0,0,0
WSM,WPR,1988,1988,0,0,0,0,0.05,2.57,0.01,0,2.63,0,0,0,0,0,0,0,0
WSM,WPR,1989,1989,0,0,0,0,0.07,2.54,0.02,0,2.63,0,0,0,0,0,0,0,0
WSM,WPR,1990,1990,0,0,0,0,0.29,1.94,0.04,0,2.27,0,0,0,0,0,0,0,0
WSM,WPR,1991,1991,0,0,0,0,0.17,1.98,0.04,0,2.18,0,0,0,0,0,0,0,0
WSM,WPR,1992,1992,0,0,0,0,0.41,1.57,0.02,0,2,0,0,0,0,0,0,0,0
WSM,WPR,1993,1993,0,0,0,0,0.4,2.96,0.04,0,3.4,0,0,0,0,0,0,0,0
WSM,WPR,1994,1994,0,0,0,0,0.4,2.35,0.05,0,2.79,0,0,0,0,0,0,0,0
WSM,WPR,1995,1995,0,0,0,0,0.27,2.06,0.05,0,2.38,0,0,0,0,0,0,0,0
WSM,WPR,1996,1996,0,0,0,0,0.78,2.36,0.07,0,3.2,0,0,0,0,0,0,0,0
WSM,WPR,1997,1997,0,0,0,0,0.12,1.24,0.05,0,1.4,0,0,0,0,0,0,0,0
